id,version_id,content_sha256,title,primary_topic,subtopic,secondary_topics,evidence,reason,review_status,quality_flag,validation_status
299,97,fac087631ad8f3d052552ecc241afefb9e0688c2edbc0ed553480e905522a996,小猫弓背训练,柔韧与活动度,脊柱屈伸活动度,基础动作与身体控制,呼气、低头、含胸、拱背,跪撑配合呼吸交替塌腰拱背以脊柱屈伸活动控制为主要内容。,proposed,,passed
300,98,e56e1ed6d1ab465d36c4fb516dbcacaf83c274e5310da976031909851c11b060,顶峰式训练,柔韧与活动度,肩带与下肢后侧链伸展,安全防护与健康边界,双肩下压，尽量将额头和双脚脚跟着地,倒V位压肩直膝落跟体现伸展目标；保持3次语句残缺且极限着地及充分压肩提示需专业复核。,needs_review,专业复核,passed
301,99,aec07cb2a487059e51f32e20b53a44c1a13522fc95ddd5c3c0c4023954636ecb,凯旋门训练,力量与稳定性,桥式伸髋与腰盆稳定,柔韧与活动度,双手虎口向上叉腰支撑，髋关节上顶成桥形,暂按抬髋桥式保持归腰盆稳定；手托腰支撑及准备拉伸提示使伸髋力量与后伸柔韧主目标待核。,needs_review,,passed
302,100,0d43601bf0b14fdef893bba8929a67c1dfae489352a1a73e5ff6ae83a2de11bf,海狗行训练,力量与稳定性,上肢支撑行进力量,基础动作与身体控制,两臂交替行进靠手臂力量使身体向前移动,正文直接指定靠手臂力量拖动身体前进以上肢承重发力为主。,proposed,,passed
303,101,c02b877b16e73cf631c308c5c67d0f88d3e43f526a6358765b8a7c37db39ecf4,大象走训练,基础动作与身体控制,四肢支撑移动,柔韧与活动度;力量与稳定性,行走距离逐渐加长,正文以支撑姿势模仿行走及增加距离为线索暂归移动控制；缺少手脚行进步骤和主目标需复核。,needs_review,,passed
304,102,63dc3eb5542f90205a0b559684f28407e45dec1bf079425c66a2d3263574302d,小兔跳训练,基础动作与身体控制,支撑蹬跳与落地协调,力量与稳定性,双腿屈膝后摆，双脚落地成蹲撑,前伸撑手接蹬地提臀再落回蹲撑构成连续蹬跳动作学习。,proposed,,passed
305,103,9f6c81d705d8334d0e8e0d94f27600fec53e1e8f8badb0570303f74e83ed2eda,袋鼠跳训练,基础动作与身体控制,单腿蹬摆与支撑移动,力量与稳定性,左腿蹬，右腿后摆，重心前移同时两手推地两臂前伸,单腿蹬地配合异侧后摆和双手前撑主要训练上下肢衔接协调。,proposed,,passed
306,104,fed94a1e73f060313ba3cec32279fbcefab85d3d5cbec40e149f9b1408414ed8,支撑拍脚训练,基础动作与身体控制,支撑腾空与双脚协调,力量与稳定性,两腿后摆分腿，两脚对拍，两脚并拢落地,手撑下腾空分腿拍脚再并脚落地重点是空中动作及落地配合。,proposed,,passed
307,105,6405af97b7c8af15316d68bbafd976d5451e3e5533f1ba3c9f9b252f84aac9e4,跪撑摆腿训练,力量与稳定性,伸髋力量与跪撑腰盆稳定,柔韧与活动度,另一腿由腹前摆踢至后上方，再收于腹前,暂按跪撑反复伸髋负荷归力量稳定；同时以摆幅进阶且缺少目标使柔韧与力量主次待核。,needs_review,,passed
308,106,a119886fd33caae9af19418fc883d74b3cbb70b6c6a7f35e373b411788365b76,蚂蚁搬家训练,力量与稳定性,双人支撑核心稳定,同伴互动与社会性,一人跪撑，一人俯撑，并将双脚搭于前者臀部,双人搭脚保持支撑暂归核心稳定；练习建议在教师应讲解处中断且起始站位与支撑转换不全。,needs_review,,passed
309,107,97c69b71976b70a823f0689347bd75562cde3907b88a21f8f799328d1abb2282,连续跳上单杠支撑训练,专项运动技能,体操单杠上撑与下法,力量与稳定性,直臂顶肩撑杠跳下,正文完整讲解跳上单杠挺身支撑和后摆跳下属于器械体操技术。,proposed,,passed
310,108,447db251c3b348ee9c13ec5d1fecaf8348b285d96743e2a34cef3a330165fd10,穿越隧道训练,力量与稳定性,静态支撑保持,基础动作与身体控制;同伴互动与社会性,在所有“列车”全部通过之前，一定要撑住,暂以搭隧道持续支撑为主；穿行角色训练爬行且未明确两种角色的教学主次需复核。,needs_review,,passed
311,109,ff02ade3732c77428773e64ce6e487f35cb850974f7828afcedffa3d51d56098,手推车训练,力量与稳定性,上肢支撑行进与核心稳定,同伴互动与社会性,练习者不要塌腰，练习者两臂必须伸直,同伴托腿后双臂承重行进并维持腰部稳定是主要身体任务。,proposed,,passed
312,110,e628f05542996388305e85981bcd680c74161462f33939dbc5298365b022923e,肩肘倒立训练,专项运动技能,体操肩肘倒立,基础动作与身体控制,教师应帮助练习者克服屈髋的错误动作,通过向上伸腿和纠正屈髋教授肩肘倒立的技术姿势。,proposed,,passed
313,111,b61b266f83109b0e0f9037171502e95007463782620a094919d111d275d99d0b,毛虫行训练,基础动作与身体控制,手脚顺序移动,力量与稳定性,两脚先向前移动，然后两手向前移动再成俯撑姿势,动作明确规定先脚后手及地面距离标记主要教授四肢移动顺序。,proposed,,passed
314,112,76dd4a1bce0b34c31f3c6c773dd4ed486e1e2a28b2fce4c6ee5dceefc98a86cd,仰撑屈膝四方移动训练,基础动作与身体控制,仰撑多方向移动,力量与稳定性,两手两脚交替前行或横行,正文集中于仰撑交替行进与方向变化；缺少主目标使协调学习与核心稳定主次待核。,needs_review,,passed
315,113,af810bca2899fb63992074565897ee843d05b6e6ffc23120412251ccedcfe2d7,弓步行进前后摆手,柔韧与活动度,肩髋联合活动度,,增加肩关节活动幅度,明确目标同时增加肩关节和髋关节活动幅度足以支持联合活动度分类。,proposed,,passed
316,114,498786a8e5c4ddfa3b86066a39fcd943f26170d68afe8cc362aa449f500928e1,弓步行进扩胸,柔韧与活动度,肩髋联合活动度,,增加髋关节活动幅度,正文两项训练目标均为肩髋活动范围扩展支持柔韧活动度主题。,proposed,,passed
317,115,a7b9fd029244e4914d4cfffb268cae3019cf6ad19da72693c7be46f1a7ea548d,行进双臂环绕,柔韧与活动度,肩关节活动度,,增加肩关节活动幅度,正文唯一实质训练目标为肩关节活动幅度增加。,proposed,,passed
318,116,5017d60ec0b0ae13e75be62fc70554a5d9b201a41dbb2e3cee01c8b19e6c80dc,行进间正踢腿,柔韧与活动度,大腿后侧动态伸展,力量与稳定性;基础动作与身体控制,踢腿幅度逐渐增加，骨盆不能后倾,直膝踢腿逐步加幅支持后侧肌群拉伸；并列爆发力和平衡目标且缺少主次暂待复核。,needs_review,,passed
319,117,e1cd4ea3877bdcc62addd12ab824a375b9730ac6291a5da70c403851a3d1ee38,行进燕式平衡,柔韧与活动度,大腿后侧伸展,基础动作与身体控制,拉伸腿部后侧肌肉,正文将后侧肌肉拉伸列为目标且以直膝俯身配合后抬腿实施。,proposed,,passed
320,118,dda1c18cb32e532c0ced490b37149856dcd02f24daabf484bce7fbc3d2254515,行进弓步压腿,柔韧与活动度,髋关节活动度,力量与稳定性,增加髋关节的活动幅度,暂以增加髋活动范围为主；仅并列活动度与稳定性目标且无步骤难以判断主次。,needs_review,,passed
321,119,5b2924aa60c32e729f25810f4d8244749d6cff8d57aee0aaa450c4151986f2e5,横向侧跨步,柔韧与活动度,髋横向活动与内收肌伸展,,增加髋关节的横向活动幅度,两个目标分别指向髋横向活动和大腿内侧拉伸且方向一致。,proposed,,passed
322,120,1228b181277134269e53fb772329929fe8db9222f68d385a7eb8520e3375de08,前倾弓步压腿,柔韧与活动度,髋部与背部伸展,,增加髋关节的活动幅度,正文以髋关节活动范围及背部肌肉拉伸共同构成主要目标。,proposed,,passed
323,121,fbb2b6733e20d0abded3917e4a6aaec2a776a4bfe9b7344c11b2468914b7c6d8,手足前爬,力量与稳定性,上下肢综合力量,柔韧与活动度;基础动作与身体控制,增加上肢及下肢肌肉力量,暂依首项明确目标归综合力量；同时列拉伸和平衡协调且无动作步骤需复核主次。,needs_review,,passed
324,122,6e0fd92081efabbd2f23fe30632012d7cde31640aa4655fc6cfd71a17e9db449,前摆腿,柔韧与活动度,髋活动度与大腿后侧伸展,力量与稳定性,拉伸大腿后侧肌肉,髋活动范围与后侧肌肉拉伸构成两项主要目标并辅以下肢激活。,proposed,,passed
325,123,5d49de921843b74110cc344f9c8bc3c61da967fc8ce210ce262e8cdf8c411ad5,横向侧踢腿,柔韧与活动度,髋横向活动与内收肌伸展,力量与稳定性,增加髋关节的横向活动幅度,侧向活动范围及内侧肌肉拉伸主导正文目标并伴随肌肉激活。,proposed,,passed
326,124,e570e13c2a9eab509984342ff8aaf862fcf63eabec9db817feb2fbb54a5e44c3,行进间抱膝提踵,柔韧与活动度,臀部伸展与髋活动度,基础动作与身体控制,双手抱膝，使大腿尽可能贴近胸部,抱膝贴胸并逐渐加幅主要服务臀部拉伸和髋活动度；提踵附加踝平衡任务。,proposed,,passed
327,125,c5feab0f796f5bf196f28f82560e4e5359422f4fe8ea9a21232f57ee79742548,行进间髋外旋提踵,柔韧与活动度,臀部及髋外侧动态伸展,基础动作与身体控制,在行走中进行动态拉伸,外旋抱膝踝上提的核心是臀部及大腿外侧动态拉伸并附提踵稳定。,proposed,,passed
328,126,202151f60542e30b40fc0780954187132a8fef6123a9259637a071a95430f7e2,反向屈膝提踵,柔韧与活动度,大腿前侧伸展,基础动作与身体控制,将脚后跟轻轻拉向臀部，同时支撑腿提踵,后跟拉臀明确针对大腿前侧伸展；踝关节十字韧带的解剖表述需专业复核。,proposed,专业复核,passed
329,127,cbabaf9b9da52711786e752e42c8d6e4ad0cf6487e6b94cd3c84d1db51afc3b1,坐姿屈膝后撑,柔韧与活动度,肩前侧与肱二头肌伸展,,拉伸前三角肌、肱二头肌,坐姿双手后移增加肩后伸幅度以拉伸肩前侧和上臂前侧肌肉。,proposed,,passed
330,128,9ddb7e3464e43c89577ebdc9f2189cd495fcfb8c566fbed97fc0a6ced25f7a4c,上肢向后伸展上提,柔韧与活动度,肩前侧动态伸展,,拉伸三角肌前侧肌肉,背后扣手再抬臂是以肩前侧拉伸为目标的动态活动。,proposed,,passed
331,129,79c5fe6a870671f8bbe36372f54697839bcd4e742053c85a64e2dce0ef5c1bac,跪姿推肩,柔韧与活动度,肩前侧伸展,,将一侧肩膀向地面推动,跪位单肩下推并释放的操作围绕明确的肩前侧肌肉拉伸目标。,proposed,,passed
332,130,e20518c628f23a7d5ff95ab5725e3ea0f66511810c7126c046d1e6b5600192fa,上肢后拉,柔韧与活动度,肩后伸活动度,,将训练者上肢向斜后方拉伸,辅助者握上臂向后牵拉用于扩大肩关节活动范围。,proposed,,passed
333,131,de0a023334b4fec89309e212d368ebfcc97296bd9f88a0f88d983523f9bed016,头部斜下转动,柔韧与活动度,颈部侧向伸展,安全防护与健康边界,将头部下压，使另一侧侧耳朵向肩膀靠,正文意图拉伸颈部肌群；手置同侧脸却压向另一侧的方向含糊且缺少颈部施力边界需专业复核。,proposed,专业复核,passed
334,132,9d49c0b0af72b2705d315d25a42325091afdeaac95efaa1e885294af863c17d5,反手屈肘侧拉,柔韧与活动度,肩部背后横向伸展,,将左手向右侧拉伸,屈肘背手后通过对侧牵拉增加肩部伸展幅度。,proposed,,passed
335,133,1f201975c34fe3dcb94e0ccb1eb9538cddef0b3e8574780a6e7c64913dfa12df,反手屈肘侧上拉,柔韧与活动度,肩部背后横向伸展,,将左手向右侧斜上方拉伸,辅助者固定肩膀并斜上牵腕实施背后肩部拉伸。,proposed,,passed
336,134,af568d27d169054bf331b91f80d77615c6b3b905eab146b0d4ed402964dce6f6,抱肘直臂侧压,柔韧与活动度,肩后侧伸展,,拉伸后三角肌、肱三头肌,直臂横过身体由对侧手拉肘主要伸展肩后侧组织。,proposed,,passed
337,135,3e2c80d3e516e1a1985f946535c45d82edce4b4d262b863afc31b5d9fb83e215,抱肘屈臂侧压,柔韧与活动度,肩旋转活动度,,拉伸大圆肌、肩胛下肌,固定前臂且上臂贴身后拉用于肩旋转相关肌群的拉伸。,proposed,,passed
338,136,c4432829b55d2da2d3b7963324af6b2d1911f16c7539940c9cb6c968409427b2,侧卧屈肘压前臂,柔韧与活动度,肩内旋活动度,,用力慢慢将左前臂向前推向垫子方向,侧卧屈肘下压前臂表现为肩内旋活动练习；所列肩胛下肌等靶肌对应及上臂位置矛盾需专业复核。,proposed,专业复核,passed
339,137,2e18b1f1d4a01f8b97add6ca3f1dabafd096559b6e1fcb9faa7f36ee4eaff7e8,双手背部向下拉伸,柔韧与活动度,肩上举与肱三头肌伸展,,双手分别在背部反向握住毛巾两头,下侧手牵毛巾使上侧屈肘臂拉伸服务肩上举及上臂后侧柔韧。,proposed,,passed
340,138,4d55d3a7f363c33c5845ff901335ba3785195cb53c05e49038b845e9079a8ec0,仰卧屈肘臂后倒,柔韧与活动度,肩旋转辅助伸展,,将训练者前臂推向垫子方向,固定肩后借前臂转动实施被动肩部拉伸；肱二头肌及肱桡肌等靶肌对应需专业复核。,proposed,专业复核,passed
341,139,a977db958b1d9b1c5fb5e6c057334f970f46752890e9b86ffc9014a48f837c10,坐姿反手撑腰内夹,柔韧与活动度,肩内旋活动度,,大腿内收使肩关节内旋幅度增加,坐姿夹肘直接增加肩内旋角度以伸展肩后侧肌群。,proposed,,passed
342,140,17f365c6c15614091c7fbdc5e70f72783744d662418b890bc2e9c74151eece6f,侧卧屈肘前倒,柔韧与活动度,肩内旋活动度,,右手握住左手腕，将左前臂推向垫子方向,肩肘固定角度后推动前臂主要是肩旋转拉伸；腕伸肌及肩胛下肌的靶肌对应存疑。,proposed,专业复核,passed
343,141,91209dd92b9fb4e237edf08c8fbf6e1996742c9bbbd9d5e55fe2c3ed36047a54,双手背部向上拉伸,柔韧与活动度,肩背后伸展活动度,,右手用力将毛巾上拉,背后上侧手牵毛巾带动下侧臂伸展以增加肩部活动范围。,proposed,,passed
344,142,d865892b4e2b91a8c9b2c72841408a2f2fc324b3611a615012fcb4c7b5e06c07,仰卧屈肘前倒,柔韧与活动度,肩旋转辅助伸展,,将训练者前臂向下方推向垫子方向,暂按固定肩后旋转前臂归肩活动度；安全句断裂及残句错位需补全且所列靶肌需专业复核。,needs_review,专业复核,passed
345,143,509cc4c0fa2bcf167538f5d50ab33d70e88ca4fc9076e73de20d8255d98a1c47,直臂后旋,柔韧与活动度,肱二头肌伸展,,上肢向斜后方抬的时候，前臂内旋,直肘后伸配合前臂转动按明确目标用于上臂前侧肌肉拉伸。,proposed,,passed
346,144,b4e2d6c591c73a31f9c37ebc54f685e4ccea170ff0f3fed27353dac332513692,直臂后撑下蹲,柔韧与活动度,肱二头肌与肩前侧伸展,,左手位置始终保持不变，屈膝降低上身高度,固定身后手臂再下蹲增加肩后伸以拉伸上臂前侧。,proposed,,passed
347,145,02560f82fe06dd6815520c6f9b39b0fc404ccf276513b2dfcbe391ca71e6a610,坐姿双臂后夹,柔韧与活动度,肩前侧与胸部辅助伸展,安全防护与健康边界,先向上提拉训练者双臂至最大幅度后将两臂向中间靠拢,后拉并夹拢双臂以伸展胸肩和上臂；最大幅度提拉与限幅提示冲突需专业审查。,proposed,专业复核,passed
348,146,ef16dfa3503a1f16fd8a8fa8bd89ae98aee5e5c916ab1bf949c371cc2559bbe2,坐姿屈肘后拉,柔韧与活动度,肱三头肌伸展,,拉伸肱三头肌肌群,上举屈肘置于脑后并由对侧手推肘直接拉伸上臂后侧。,proposed,,passed
349,147,950a94afee720bc9cfb4f8120ee5f82031b58acf1e97298d6f2434bf42035d57,站姿靠墙拉肘,柔韧与活动度,肱三头肌伸展,,右手加压使左肘关节屈度增加,靠墙固定上臂再增加屈肘角度以拉伸肱三头肌。,proposed,,passed
350,148,d3fac21e8e90c8264c131096ed17e017c1b31b14e4f030b1036c3d150d8beb37,肩上屈臂拉肘,柔韧与活动度,肱三头肌辅助伸展,,左前臂置于头部后方,辅助者固定高举手臂并增加屈肘幅度服务肱三头肌拉伸。,proposed,,passed
351,149,d71b7d88199af735586db035218f231c59c7a6cda457364c3c9b997022c0df54,五指交叉腹前反压,柔韧与活动度,前臂屈肌与腕伸展,,拉伸前臂屈肌肌群,十指交叉反掌前推至伸肘主要牵拉前臂屈肌。,proposed,,passed
352,150,b82728342f112376bd7922fa03807e62722470933cc45c5077edd70cb6bf3f04,压手掌,柔韧与活动度,前臂屈肌与腕伸展,,右手握住左手掌向下向后进行拉伸,对侧手带动掌心上向的手掌后压用于前臂屈肌伸展。,proposed,,passed
353,151,fee2ab66d57c4edb9ea4198f9dd6ce8856c65ed9319cef13bd60faa6607fcf4b,跪姿双手反压,柔韧与活动度,前臂屈肌与腕伸展,,五指向后指向自己，大拇指朝外,反向手指撑地并后移重心通过腕背伸牵拉前臂屈肌。,proposed,,passed
354,152,564c1ba10ced8eb9bcc56a5bd247dc6fc992040b92d4be2d5fa48767181a0849,辅助直臂压掌,柔韧与活动度,前臂屈肌辅助伸展,,将手掌向下、向后压，向内旋转,辅助者固定手腕并压掌形成前臂屈肌的被动拉伸。,proposed,,passed
355,153,dcce303e447a0f1463bc9b198d12442090820ee5a6be0fc3dc400e85cb34d1c5,握拳直臂下压,柔韧与活动度,前臂伸肌与腕屈曲,,将左拳向下向后拉伸,伸肘握拳后屈腕下压针对前臂伸肌伸展。,proposed,,passed
356,154,cbe3d50369e525d06bbcdae2193cc037983a1c7ffa6528fecd42f59e0f325165,前臂内旋,柔韧与活动度,前臂伸肌与腕旋转伸展,,使左手手腕屈并向内旋转拉伸,屈腕配合旋转的拉伸动作围绕前臂伸肌柔韧目标。,proposed,,passed
357,155,a5125850db5c477f0327bb13fbf5b8e9af025f1d92f4f294b42f35c833aa991e,辅助前臂下压,柔韧与活动度,前臂伸肌辅助伸展,,将训练者左手掌心向下、向后拉伸,辅助者固定前臂后压掌并旋转以完成前臂伸肌被动伸展。,proposed,,passed
358,156,e58076fb3d1ed99d6ddcd98182fce749e3d44f7f3ab94dc1fe4211498d515358,前臂高抬屈肘外旋,柔韧与活动度,高位胸肌与肩部伸展,安全防护与健康边界,肩关节外旋向外打开，外旋应大于90°,高位固定前臂后开肩意在拉伸胸肌；统一要求肩外旋超过90度的适用性需专业复核。,proposed,专业复核,passed
